,Delta Temperature[K],Rotational speed [rpm],Torque [Nm],Tool wear [min],label
7698,9.300000000000011,1742,28.9,150,0
7699,11.299999999999955,1583,31.9,2,0
7700,10.800000000000011,1489,40.6,89,0
7701,9.399999999999977,1308,50.2,32,0
7702,11.5,1352,52.1,176,0
7703,9.699999999999989,1553,32.4,112,0
7704,9.600000000000023,1650,29.6,13,0
7705,11.400000000000034,1689,30.8,196,0
7706,10.800000000000011,1585,32.9,32,0
7707,9.600000000000023,1733,25.7,182,0
7708,11.599999999999966,1400,48.5,205,0
7709,11.0,1567,31.4,5,0
7710,9.100000000000023,1548,38.6,59,0
7711,11.400000000000034,1465,41.4,78,0
7712,10.900000000000034,1806,27.6,64,0
7713,11.899999999999977,1650,34.6,142,0
7714,9.099999999999966,1586,34.6,139,0
7715,10.900000000000034,1474,44.3,152,0
7716,9.700000000000045,1598,35.4,186,0
7717,8.600000000000023,1535,38.6,34,0
7718,8.5,1650,32.4,26,0
7719,9.800000000000011,1331,50.2,98,0
7720,11.199999999999989,1403,54.1,179,0
7721,8.399999999999977,1493,38.7,14,0
7722,8.199999999999989,1432,42.5,150,0
7723,11.300000000000011,1433,41.8,16,0
7724,9.300000000000011,1524,39.4,96,0
7725,9.600000000000023,1355,59.4,115,0
7726,11.400000000000034,1474,39.2,177,0
7727,11.0,1437,42.8,23,0
7728,7.800000000000011,1719,31.9,0,0
7729,10.599999999999966,1527,43.0,56,0
7730,10.099999999999966,1521,39.3,151,0
7731,9.600000000000023,2288,16.1,85,0
7732,11.099999999999966,1629,31.9,49,0
7733,9.600000000000023,1587,32.6,152,0
7734,8.799999999999955,1517,41.1,167,0
7735,11.399999999999977,1512,38.8,109,0
7736,11.399999999999977,1419,50.7,7,0
7737,11.0,1405,42.5,204,0
7738,9.300000000000011,1421,49.6,211,0
7739,9.5,1428,55.2,88,0
7740,9.299999999999955,1560,47.7,26,0
7741,9.0,1599,36.1,208,0
7742,9.0,1736,26.5,56,0
7743,9.600000000000023,1571,33.1,65,0
7744,8.800000000000011,1632,36.6,186,0
7745,11.100000000000023,1596,36.0,141,0
7746,9.899999999999977,1334,46.3,31,0
7747,10.100000000000023,1478,38.1,45,0
7748,10.100000000000023,1499,38.0,111,0
7749,11.199999999999989,1403,64.2,0,1
7750,10.799999999999955,1460,43.8,138,0
7751,11.0,1579,38.6,126,0
7752,9.0,1416,58.7,156,0
7753,11.0,1369,50.6,220,1
7754,9.799999999999955,1569,37.0,29,0
7755,9.699999999999989,1391,45.0,123,0
7756,11.0,1979,20.4,68,0
7757,11.5,1649,33.8,133,0
7758,10.699999999999989,1339,58.8,35,0
7759,11.899999999999977,1678,34.4,148,0
7760,9.699999999999989,1569,31.2,131,0
7761,9.800000000000011,1360,52.9,69,0
7762,11.199999999999989,1403,45.6,185,0
7763,9.600000000000023,1574,35.8,153,0
7764,9.199999999999989,1411,54.8,44,0
7765,10.0,1470,40.9,125,0
7766,9.800000000000011,1634,36.8,62,0
7767,11.5,1549,38.7,43,0
7768,10.699999999999989,1802,27.5,71,0
7769,9.599999999999966,1420,48.4,36,0
7770,11.100000000000023,1693,28.0,188,0
7771,9.599999999999966,1633,27.5,29,0
7772,11.200000000000045,1469,53.2,189,0
7773,9.199999999999989,1422,45.4,37,0
7774,9.0,1521,44.1,37,0
7775,10.400000000000034,1352,56.7,24,0
7776,7.899999999999977,1420,56.4,57,0
7777,11.100000000000023,1397,50.3,110,0
7778,10.900000000000034,1545,36.9,3,0
7779,9.899999999999977,1479,44.3,194,0
7780,10.199999999999989,1489,40.4,11,0
7781,11.400000000000034,1353,47.1,143,0
7782,11.0,1461,41.5,108,0
7783,8.400000000000034,1348,48.4,161,1
7784,8.0,1688,31.9,33,0
7785,11.899999999999977,1547,37.3,25,0
7786,9.699999999999989,1648,30.5,217,1
7787,9.5,1458,43.4,0,0
7788,9.300000000000011,1487,41.2,140,0
7789,9.199999999999989,1350,51.3,96,0
7790,11.199999999999989,1466,46.2,62,0
7791,10.5,1550,34.9,162,0
7792,11.100000000000023,1596,35.1,75,0
7793,11.400000000000034,1375,56.9,155,0
7794,10.899999999999977,1557,35.1,60,0
7795,9.900000000000034,1523,42.3,25,0
7796,8.099999999999966,1732,25.6,232,0
7797,8.899999999999977,1629,34.4,228,1
7798,8.800000000000011,1372,54.7,95,0
7799,11.100000000000023,1750,27.3,116,0
7800,11.300000000000011,1478,39.9,185,0
7801,10.799999999999955,1541,32.6,33,0
7802,9.399999999999977,1531,39.4,159,0
7803,8.800000000000011,1406,47.1,162,0
7804,11.0,1480,39.4,122,0
7805,9.199999999999989,1564,34.1,150,0
7806,11.400000000000034,1651,34.1,163,0
7807,11.5,1546,37.7,159,0
7808,9.699999999999989,1467,37.1,153,0
7809,8.0,1402,50.5,30,0
7810,9.300000000000011,1458,48.0,104,0
7811,8.100000000000023,1414,44.8,71,0
7812,8.800000000000011,1609,35.2,4,0
7813,11.299999999999955,1405,53.6,86,0
7814,7.800000000000011,1353,50.9,36,1
7815,8.899999999999977,1664,29.3,178,0
7816,9.699999999999989,1650,29.8,93,0
7817,9.600000000000023,1946,22.3,102,0
7818,11.199999999999989,1472,40.9,104,0
7819,9.900000000000034,1499,43.5,84,0
7820,10.199999999999989,1356,65.3,66,1
7821,11.199999999999989,1423,56.5,7,0
7822,9.800000000000011,1384,52.9,165,0
7823,10.0,1442,43.2,49,0
7824,9.899999999999977,1740,28.9,129,0
7825,11.099999999999966,1471,37.0,114,0
7826,9.300000000000011,1417,49.7,5,0
7827,10.100000000000023,1384,54.4,44,0
7828,11.099999999999966,1528,43.9,185,0
7829,7.900000000000034,1507,44.7,131,0
7830,9.699999999999989,1399,54.9,139,0
7831,11.099999999999966,1399,42.6,194,0
7832,9.300000000000011,1413,40.7,117,0
7833,11.0,1448,54.3,83,0
7834,10.100000000000023,1812,25.9,174,0
7835,11.0,1754,30.3,206,0
7836,10.199999999999989,1412,42.1,64,0
7837,9.699999999999989,1487,41.3,160,0
7838,11.0,1928,21.8,209,0
7839,10.900000000000034,1444,44.0,18,0
7840,9.300000000000011,1672,29.7,176,0
7841,9.399999999999977,1520,41.4,10,0
7842,8.800000000000011,1251,59.9,120,0
7843,9.0,1227,68.2,187,1
7844,11.100000000000023,1502,40.2,30,0
7845,9.400000000000034,1356,44.4,136,0
7846,8.599999999999966,1597,33.4,203,0
7847,9.799999999999955,1510,42.8,124,0
7848,9.399999999999977,1408,44.4,82,0
7849,11.300000000000011,1431,53.0,160,0
7850,10.300000000000011,1670,29.6,13,0
7851,11.099999999999966,1495,35.2,214,0
7852,11.300000000000011,1546,36.2,177,0
7853,10.5,1412,52.4,142,0
7854,9.599999999999966,1502,42.0,103,0
7855,9.699999999999989,1348,44.5,78,0
7856,9.899999999999977,1886,21.1,44,0
7857,9.599999999999966,1353,51.8,97,0
7858,10.800000000000011,1496,44.9,179,0
7859,9.199999999999989,1623,31.6,101,0
7860,8.699999999999989,1465,43.5,140,0
7861,9.300000000000011,1534,42.5,127,0
7862,8.900000000000034,1396,51.2,54,0
7863,10.899999999999977,1573,33.6,143,0
7864,9.800000000000011,1594,31.0,196,0
7865,10.0,1407,47.1,153,0
7866,8.199999999999989,1847,24.7,212,0
7867,11.199999999999989,1479,40.9,87,0
7868,9.300000000000011,1509,35.0,205,1
7869,11.5,1446,47.3,12,0
7870,10.800000000000011,1692,29.8,137,0
7871,9.399999999999977,1603,32.6,121,0
7872,11.100000000000023,1350,57.0,105,0
7873,10.5,1537,35.7,198,0
7874,10.399999999999977,1429,52.3,77,0
7875,9.900000000000034,1743,28.2,0,0
7876,9.600000000000023,1476,47.8,223,0
7877,9.600000000000023,1454,47.6,37,0
7878,9.199999999999989,1580,32.6,142,0
7879,8.600000000000023,1338,67.6,194,1
7880,11.5,1382,54.1,27,0
7881,11.100000000000023,1589,31.8,217,0
7882,9.099999999999966,1586,41.1,129,0
7883,10.400000000000034,1607,32.7,2,0
7884,9.400000000000034,1508,45.7,108,0
7885,9.5,1442,49.0,165,0
7886,7.699999999999989,1547,36.9,103,0
7887,11.5,1535,40.3,71,0
7888,9.100000000000023,1559,44.5,135,0
7889,9.299999999999955,1464,41.7,30,0
7890,10.199999999999989,1518,41.8,5,0
7891,7.800000000000011,1383,42.9,24,0
7892,9.5,1782,24.9,93,0
7893,10.800000000000011,1407,48.6,161,0
7894,9.300000000000011,1367,51.2,143,0
7895,9.699999999999989,1597,37.9,164,0
7896,9.300000000000011,1509,39.9,25,0
7897,9.300000000000011,1474,41.8,18,0
7898,9.199999999999989,1451,42.8,21,0
7899,11.399999999999977,1659,31.1,203,0
7900,11.199999999999989,1524,49.3,176,0
7901,11.100000000000023,2456,13.9,82,0
7902,8.700000000000045,1623,32.3,39,0
7903,9.400000000000034,1530,39.9,107,0
7904,11.800000000000011,1725,32.0,80,0
7905,9.299999999999955,1422,53.2,120,0
7906,8.399999999999977,1506,37.2,95,0
7907,8.0,1549,37.5,199,0
7908,9.300000000000011,1268,58.0,90,0
7909,11.199999999999989,1727,28.7,43,0
7910,11.0,1378,48.2,82,0
7911,10.399999999999977,1758,25.7,68,0
7912,10.800000000000011,1521,40.2,190,0
7913,9.800000000000011,1293,53.7,189,0
7914,11.100000000000023,1521,34.5,84,0
7915,10.699999999999989,1408,45.4,98,0
7916,9.200000000000045,1855,25.3,178,0
7917,11.0,1397,54.1,47,0
7918,10.5,1559,31.8,195,0
7919,8.099999999999966,1708,29.8,42,0
7920,10.5,1531,30.8,212,0
7921,9.300000000000011,1570,40.7,74,0
7922,9.699999999999989,1725,26.6,172,0
7923,8.600000000000023,1610,33.1,161,0
7924,11.199999999999989,1389,49.6,149,0
7925,10.100000000000023,1448,43.3,199,0
7926,9.399999999999977,1710,26.5,190,0
7927,11.300000000000011,1391,45.8,38,0
7928,11.099999999999966,1695,29.6,8,0
7929,11.0,1697,30.6,12,0
7930,9.900000000000034,1313,60.0,186,0
7931,9.300000000000011,1425,45.1,7,0
7932,9.0,1503,40.0,154,0
7933,10.0,1461,41.3,53,0
7934,9.300000000000011,1407,43.9,138,0
7935,10.099999999999966,1461,47.9,206,0
7936,10.800000000000011,1478,42.5,56,0
7937,9.199999999999989,1644,31.7,23,0
7938,11.5,1721,27.2,5,0
7939,8.899999999999977,1313,53.9,202,0
7940,9.199999999999989,1710,27.2,14,0
7941,10.600000000000023,1512,43.2,47,0
7942,9.5,1495,38.8,186,0
7943,8.900000000000034,1400,58.2,79,0
7944,7.7999999999999545,1532,36.1,77,0
7945,11.300000000000011,1505,33.5,14,0
7946,10.699999999999989,1534,37.9,88,0
7947,9.800000000000011,1795,24.7,187,0
7948,9.600000000000023,1491,42.0,29,0
7949,9.300000000000011,1675,30.7,92,0
7950,11.199999999999989,1702,30.7,124,0
7951,8.800000000000011,1295,57.1,146,0
7952,10.300000000000011,1499,38.3,142,0
7953,11.299999999999955,1543,39.6,205,0
7954,8.0,1463,42.2,139,0
7955,9.600000000000023,1526,45.6,175,0
7956,9.5,1615,30.9,200,0
7957,9.199999999999989,1435,48.0,66,0
7958,11.200000000000045,1324,54.6,185,0
7959,10.800000000000011,1762,26.1,154,0
7960,9.899999999999977,1387,56.2,32,0
7961,11.299999999999955,1428,46.9,87,0
7962,9.699999999999989,1234,51.7,160,0
7963,8.900000000000034,1661,30.3,129,0
7964,11.399999999999977,1682,27.8,178,0
7965,11.400000000000034,1498,44.4,9,0
7966,11.099999999999966,1389,52.1,210,0
7967,11.100000000000023,1593,35.4,5,0
7968,9.600000000000023,1800,24.3,128,0
7969,9.400000000000034,1376,50.8,75,0
7970,9.5,1410,43.9,73,0
7971,10.900000000000034,1493,41.2,43,0
7972,9.199999999999989,1841,23.0,125,0
7973,11.199999999999989,1505,45.7,144,0
7974,9.5,1379,57.3,204,1
7975,9.600000000000023,1486,36.5,91,0
7976,9.399999999999977,1544,43.2,128,0
7977,9.600000000000023,1416,38.2,198,1
7978,11.900000000000034,1775,25.8,91,0
7979,10.099999999999966,1457,47.7,82,0
7980,10.800000000000011,1471,44.7,119,0
7981,9.300000000000011,1525,39.0,90,0
7982,9.699999999999989,1482,39.0,47,0
7983,11.399999999999977,1508,38.2,18,0
7984,8.899999999999977,1519,35.8,14,0
7985,10.800000000000011,1547,36.5,179,0
7986,10.899999999999977,1528,39.9,160,0
7987,9.699999999999989,1495,40.8,148,0
7988,9.199999999999989,1551,35.4,82,0
7989,10.899999999999977,1584,31.8,27,0
7990,7.899999999999977,1509,37.6,45,0
7991,9.400000000000034,2130,18.1,185,0
7992,9.899999999999977,1492,44.6,15,0
7993,8.5,1487,34.0,94,0
7994,9.899999999999977,1750,26.6,67,0
7995,9.099999999999966,1609,32.3,49,0
7996,8.600000000000023,1350,56.6,76,0
7997,9.300000000000011,1605,33.9,86,0
7998,9.300000000000011,1384,53.6,218,1
7999,8.799999999999955,1555,37.9,24,0
8000,9.199999999999989,1448,42.4,145,0
8001,11.100000000000023,1362,59.5,46,0
8002,11.200000000000045,1609,36.2,116,0
8003,9.800000000000011,1658,28.5,18,0
8004,10.900000000000034,1571,35.0,102,0
8005,11.300000000000011,1471,41.7,41,0
8006,10.5,1498,40.2,73,0
8007,9.099999999999966,1435,45.2,45,0
8008,9.199999999999989,1845,27.3,45,0
8009,9.399999999999977,1439,36.1,203,0
8010,9.300000000000011,1353,49.8,182,0
8011,11.099999999999966,1622,37.9,79,0
8012,10.600000000000023,1440,42.4,190,0
8013,8.699999999999989,1302,53.4,58,0
8014,9.399999999999977,1497,41.6,123,0
8015,9.899999999999977,1526,41.1,20,0
8016,9.400000000000034,1644,32.8,206,0
8017,10.899999999999977,1646,35.0,192,0
8018,10.800000000000011,1500,39.9,175,0
8019,9.199999999999989,1445,43.5,224,0
8020,11.5,1488,38.4,51,0
8021,11.0,1292,51.1,173,0
8022,9.0,1621,33.7,137,0
8023,11.199999999999989,1398,60.4,12,0
8024,9.400000000000034,1320,56.4,100,0
8025,10.300000000000011,1691,30.1,154,0
8026,11.100000000000023,1429,42.0,6,0
8027,10.299999999999955,1702,30.3,91,0
8028,10.900000000000034,1723,28.8,33,0
8029,11.600000000000023,1525,38.5,27,0
8030,11.5,1717,27.3,26,0
8031,11.799999999999955,1563,32.8,51,0
8032,10.699999999999989,1506,47.0,208,0
8033,10.300000000000011,1354,51.8,157,0
8034,11.699999999999989,1294,55.8,202,0
8035,8.899999999999977,1455,43.2,220,0
8036,9.099999999999966,1346,44.6,142,0
8037,9.300000000000011,1434,51.5,189,0
8038,9.5,1427,45.1,95,0
8039,9.0,1834,23.5,146,0
8040,9.5,1538,36.1,198,0
8041,8.800000000000011,1439,43.8,41,0
8042,10.100000000000023,1568,36.0,92,0
8043,8.900000000000034,1411,41.6,160,0
8044,11.199999999999989,1416,46.5,7,0
8045,11.199999999999989,1613,36.7,0,0
8046,9.900000000000034,1578,38.1,109,0
8047,9.099999999999966,1617,33.2,185,0
8048,11.0,1499,38.4,205,0
8049,11.100000000000023,1441,38.1,34,0
8050,9.300000000000011,1456,45.5,51,0
8051,9.700000000000045,1800,26.0,135,0
8052,8.0,1307,54.0,44,1
8053,11.399999999999977,2142,16.6,144,0
8054,11.199999999999989,1433,37.9,36,0
8055,9.200000000000045,1455,42.7,183,0
8056,11.100000000000023,1713,29.3,13,0
8057,11.300000000000011,1607,39.5,105,0
8058,11.0,1449,40.2,95,0
8059,9.0,1444,43.1,115,0
8060,9.5,1315,54.0,180,0
8061,9.800000000000011,1504,39.1,2,0
8062,10.900000000000034,1549,40.8,139,0
8063,9.300000000000011,1828,23.8,26,0
8064,9.600000000000023,1587,38.6,124,0
8065,9.700000000000045,1400,49.5,79,0
8066,9.0,1365,48.2,199,0
8067,11.0,1731,28.4,104,0
8068,11.400000000000034,1479,42.1,58,0
8069,9.0,1407,42.1,5,0
8070,9.5,1547,40.3,73,0
8071,10.5,1481,43.1,90,0
8072,11.199999999999989,1552,38.9,23,0
8073,9.099999999999966,1457,44.3,98,0
8074,9.300000000000011,1437,47.2,102,0
8075,10.100000000000023,1410,65.7,191,1
8076,9.5,1483,43.8,108,0
8077,10.5,1367,53.3,201,0
8078,7.699999999999989,1647,34.2,14,0
8079,9.400000000000034,1369,54.5,82,0
8080,10.0,1452,39.8,21,0
8081,10.800000000000011,1366,56.1,177,0
8082,10.0,1540,39.8,38,0
8083,9.5,1504,40.3,204,0
8084,9.400000000000034,1281,57.0,144,0
8085,9.100000000000023,2432,14.2,126,0
8086,9.199999999999989,1509,39.4,0,0
8087,11.0,1898,22.7,20,0
8088,8.800000000000011,1354,50.0,169,0
8089,8.699999999999989,1578,33.5,158,0
8090,10.899999999999977,1889,23.5,198,0
8091,9.099999999999966,1454,59.2,153,1
8092,11.0,1517,41.0,18,0
8093,9.400000000000034,1409,47.5,138,0
8094,9.5,1412,45.3,205,0
8095,9.600000000000023,1479,38.2,139,0
8096,9.100000000000023,1832,23.6,35,0
8097,10.199999999999989,1486,38.9,106,0
8098,10.0,1370,52.5,107,0
8099,11.300000000000011,1433,43.4,116,0
8100,9.300000000000011,1410,44.4,111,0
8101,11.100000000000023,1587,31.2,73,0
8102,10.5,1444,45.5,76,0
8103,9.800000000000011,1729,26.6,73,0
8104,9.5,1441,43.7,131,0
8105,10.300000000000011,1523,36.1,126,0
8106,10.0,1436,50.2,43,0
8107,9.699999999999989,1502,46.7,197,0
8108,9.5,1392,50.4,101,0
8109,11.099999999999966,1409,44.3,145,0
8110,9.599999999999966,1623,31.1,152,0
8111,9.100000000000023,1447,39.3,110,0
8112,10.100000000000023,1523,38.6,177,0
8113,9.0,1625,33.1,137,0
8114,11.199999999999989,1593,42.5,146,0
8115,10.399999999999977,1419,48.3,91,0
8116,9.800000000000011,1975,19.7,17,0
8117,9.400000000000034,1501,40.8,59,0
8118,8.800000000000011,1527,41.9,159,0
8119,11.199999999999989,1675,29.7,46,0
8120,10.599999999999966,1339,53.2,67,0
8121,10.199999999999989,1395,49.1,206,0
8122,11.199999999999989,1404,47.5,12,0
8123,9.0,1505,41.2,33,0
8124,11.099999999999966,1569,38.2,155,0
8125,10.599999999999966,1379,54.7,91,0
8126,11.399999999999977,1864,23.3,2,0
8127,8.900000000000034,1470,39.6,97,0
8128,9.800000000000011,1364,45.9,63,0
8129,9.300000000000011,1630,28.3,51,0
8130,9.300000000000011,1343,50.2,98,0
8131,9.099999999999966,1705,29.4,190,0
8132,9.600000000000023,1585,34.6,78,0
8133,11.199999999999989,1456,44.7,29,0
8134,9.5,1460,46.5,143,0
8135,9.5,1407,50.6,85,0
8136,8.800000000000011,1580,35.8,90,0
8137,9.399999999999977,1438,42.8,106,0
8138,11.200000000000045,1441,41.2,189,0
8139,10.300000000000011,1548,40.3,140,0
8140,9.300000000000011,1404,55.8,84,0
8141,11.199999999999989,1619,31.1,242,0
8142,9.899999999999977,1426,46.0,61,0
8143,9.600000000000023,1429,37.7,126,0
8144,10.0,1597,38.2,11,0
8145,8.600000000000023,1521,35.9,215,1
8146,10.800000000000011,1304,48.7,142,0
8147,11.200000000000045,1474,42.4,171,0
8148,11.299999999999955,1658,28.0,76,0
8149,11.399999999999977,1646,28.9,198,0
8150,11.200000000000045,1715,30.8,203,0
8151,9.100000000000023,1492,43.0,100,0
8152,8.5,1486,43.0,66,0
8153,11.0,1550,37.0,54,0
8154,11.100000000000023,1747,27.6,177,0
8155,9.300000000000011,1485,39.9,207,0
8156,9.400000000000034,1506,39.5,158,0
8157,9.300000000000011,1504,37.8,112,0
8158,11.0,1480,39.8,19,0
8159,10.300000000000011,1433,53.8,86,0
8160,9.800000000000011,1960,21.0,194,0
8161,9.699999999999989,1764,25.9,27,0
8162,11.099999999999966,1432,39.2,2,0
8163,11.5,1535,42.6,17,0
8164,8.5,1381,58.4,201,0
8165,10.600000000000023,1423,38.0,154,0
8166,9.100000000000023,1728,30.0,12,0
8167,8.600000000000023,1612,35.2,124,0
8168,9.5,1412,50.7,24,0
8169,10.600000000000023,1585,35.2,50,0
8170,9.5,1559,38.1,194,0
8171,11.099999999999966,1271,61.4,125,0
8172,11.399999999999977,1578,35.6,46,0
8173,11.399999999999977,1643,34.7,191,0
8174,11.299999999999955,1660,31.4,38,0
8175,8.0,1521,38.5,142,0
8176,11.399999999999977,1815,25.3,66,0
8177,9.800000000000011,1405,55.2,103,0
8178,7.699999999999989,1329,50.6,148,1
8179,10.0,1407,45.1,51,0
8180,11.400000000000034,1603,31.4,141,0
8181,8.0,1597,41.9,15,0
8182,10.099999999999966,1342,48.1,54,0
8183,9.099999999999966,1521,39.3,197,0
8184,8.399999999999977,1645,35.7,81,0
8185,10.699999999999989,1337,58.1,184,0
8186,11.699999999999989,1610,35.0,6,0
8187,9.5,1561,32.7,67,0
8188,9.900000000000034,1447,40.7,82,0
8189,9.300000000000011,1684,29.8,156,0
8190,11.699999999999989,1470,38.6,56,0
8191,9.199999999999989,1892,25.2,34,0
8192,11.199999999999989,1530,39.1,108,0
8193,8.0,1594,35.5,13,0
8194,11.0,1337,56.1,206,1
8195,9.5,1589,37.9,75,0
8196,9.700000000000045,1598,32.7,94,0
8197,9.200000000000045,1521,35.0,119,0
8198,9.800000000000011,1469,39.9,67,0
8199,9.299999999999955,1569,31.6,124,0
8200,9.900000000000034,1473,39.9,184,0
8201,11.0,1447,36.8,31,0
8202,11.5,1433,51.4,76,0
8203,10.5,1805,23.7,198,0
8204,10.0,1403,50.4,64,0
8205,11.100000000000023,1536,39.0,202,0
8206,11.100000000000023,1469,43.7,96,0
8207,9.800000000000011,1560,35.3,55,0
8208,10.900000000000034,1345,54.5,172,0
8209,8.5,1441,44.9,61,0
8210,10.600000000000023,1526,41.8,160,0
8211,9.400000000000034,1738,30.3,104,0
8212,11.199999999999989,1453,39.7,69,0
8213,8.399999999999977,1389,49.6,169,0
8214,8.5,1536,40.6,205,0
8215,8.400000000000034,1743,27.3,210,0
8216,10.5,1531,36.8,62,0
8217,10.0,1620,29.4,75,0
8218,8.599999999999966,1501,39.5,27,0
8219,11.400000000000034,1528,46.3,203,0
8220,8.5,1884,23.4,163,0
8221,8.5,1373,48.0,73,1
8222,10.600000000000023,1429,47.7,35,0
8223,11.400000000000034,1529,35.5,21,0
8224,11.5,1867,23.0,103,0
8225,10.399999999999977,1494,44.2,117,0
8226,9.100000000000023,1497,45.7,76,0
8227,9.0,1377,43.0,91,0
8228,10.900000000000034,1390,49.9,21,0
8229,8.199999999999989,1412,55.6,67,0
8230,9.900000000000034,1477,42.7,163,0
8231,11.199999999999989,1465,39.7,72,0
8232,10.800000000000011,1780,29.3,91,0
8233,10.799999999999955,1464,36.9,179,0
8234,8.699999999999989,1481,44.5,49,0
8235,9.900000000000034,1397,42.3,48,0
8236,10.300000000000011,1570,34.8,175,0
8237,9.899999999999977,1543,41.9,73,0
8238,9.800000000000011,1434,47.6,52,0
8239,9.700000000000045,1491,50.0,156,0
8240,9.699999999999989,1449,46.5,121,0
8241,11.100000000000023,1431,43.7,46,0
8242,8.199999999999989,1382,50.5,203,0
8243,10.099999999999966,1390,47.5,33,0
8244,11.399999999999977,1490,39.8,94,0
8245,11.099999999999966,1556,37.7,110,0
8246,11.800000000000011,1422,50.0,117,0
8247,9.399999999999977,1880,23.0,176,0
8248,9.699999999999989,1614,32.7,0,0
8249,10.899999999999977,1424,49.6,129,0
8250,10.0,2127,18.7,53,0
8251,11.5,1555,37.4,169,0
8252,11.199999999999989,1350,57.6,186,0
8253,9.300000000000011,1422,48.9,83,0
8254,10.800000000000011,1757,29.1,71,0
8255,9.300000000000011,1389,51.2,185,0
8256,11.599999999999966,1390,49.0,194,0
8257,10.100000000000023,1458,41.8,132,0
8258,10.399999999999977,1573,33.3,168,0
8259,9.800000000000011,1463,37.6,188,0
8260,9.5,1544,35.9,132,0
8261,9.100000000000023,1374,46.7,32,0
8262,9.100000000000023,1671,26.8,199,0
8263,10.0,1615,29.5,15,0
8264,8.700000000000045,1520,42.2,143,0
8265,10.0,1592,35.7,174,0
8266,9.699999999999989,1448,51.2,107,0
8267,8.900000000000034,1390,48.5,7,0
8268,9.400000000000034,1576,36.4,149,0
8269,10.0,1684,30.8,13,0
8270,9.099999999999966,1319,60.3,36,0
8271,11.0,1490,38.4,67,0
8272,9.200000000000045,1622,35.0,68,0
8273,9.300000000000011,1567,41.1,26,0
8274,11.0,1445,52.4,105,0
8275,11.0,1393,45.7,99,0
8276,8.799999999999955,1480,50.7,2,0
8277,8.800000000000011,1481,33.3,182,0
8278,8.900000000000034,1503,38.2,120,0
8279,8.100000000000023,1560,36.4,114,0
8280,9.600000000000023,1470,40.6,86,0
8281,10.800000000000011,1662,32.9,190,0
8282,8.800000000000011,1630,35.6,183,0
8283,9.199999999999989,1434,44.9,15,0
8284,10.199999999999989,1468,41.8,112,0
8285,9.599999999999966,1408,45.6,156,0
8286,11.100000000000023,1705,30.1,84,0
8287,9.900000000000034,1407,40.5,87,0
8288,9.800000000000011,1453,37.7,119,0
8289,9.199999999999989,1437,53.9,7,0
8290,9.300000000000011,1547,38.0,181,0
8291,9.799999999999955,1377,55.1,42,0
8292,11.0,1401,50.5,6,0
8293,9.300000000000011,1483,38.8,114,0
8294,9.399999999999977,1400,50.8,2,0
8295,9.400000000000034,1489,41.4,108,0
8296,10.800000000000011,1651,28.5,141,0
8297,9.599999999999966,1481,37.9,34,0
8298,10.900000000000034,1544,40.3,150,0
8299,8.899999999999977,1842,23.9,111,0
8300,9.200000000000045,1578,33.0,181,0
8301,10.699999999999989,1526,36.9,20,0
8302,10.699999999999989,1738,27.7,96,0
8303,9.800000000000011,1476,36.5,25,0
8304,8.699999999999989,1451,43.4,119,0
8305,11.100000000000023,1585,32.2,89,0
8306,11.199999999999989,1487,41.4,152,0
8307,9.100000000000023,1642,29.4,18,0
8308,9.300000000000011,1591,29.6,33,0
8309,9.399999999999977,1793,25.0,142,0
8310,9.300000000000011,1371,50.5,136,0
8311,9.399999999999977,1452,50.3,60,0
8312,9.600000000000023,1508,36.9,5,0
8313,11.300000000000011,1398,42.6,176,0
8314,9.399999999999977,1396,38.2,117,0
8315,10.800000000000011,1709,30.6,196,0
8316,8.899999999999977,1629,31.7,225,0
8317,10.5,1546,35.9,169,0
8318,10.100000000000023,1477,34.6,195,0
8319,8.899999999999977,1507,38.5,180,0
8320,10.699999999999989,1530,35.9,197,0
8321,8.700000000000045,1366,54.4,0,0
8322,10.199999999999989,1301,56.0,63,0
8323,10.5,1769,26.5,63,0
8324,9.400000000000034,1379,42.9,13,0
8325,9.699999999999989,1769,27.2,188,0
8326,11.900000000000034,1336,71.6,31,1
8327,9.199999999999989,1347,47.9,29,0
8328,9.300000000000011,1500,45.7,89,0
8329,9.199999999999989,2080,19.2,31,0
8330,9.5,1513,38.7,76,0
8331,9.399999999999977,1390,49.3,215,0
8332,9.400000000000034,1423,41.2,124,0
8333,11.100000000000023,1749,28.1,179,0
8334,10.100000000000023,1805,31.6,96,0
8335,9.700000000000045,1328,59.9,24,0
8336,11.799999999999955,1629,32.5,45,0
8337,9.199999999999989,1521,31.5,202,0
8338,8.300000000000011,1634,36.9,71,0
8339,9.300000000000011,1530,36.4,27,0
8340,8.699999999999989,1450,45.7,175,0
8341,10.199999999999989,1393,51.2,190,0
8342,9.100000000000023,1510,36.6,91,0
8343,9.100000000000023,1694,31.4,116,0
8344,11.200000000000045,1324,59.1,118,0
8345,8.899999999999977,1649,32.4,50,0
8346,9.699999999999989,1636,36.7,51,0
8347,9.5,1330,54.6,154,0
8348,9.0,1412,51.6,153,0
8349,11.700000000000045,1533,35.2,92,0
8350,8.800000000000011,1370,50.3,20,0
8351,11.099999999999966,1529,37.9,183,0
8352,9.800000000000011,1420,43.0,133,0
8353,8.800000000000011,1470,40.8,219,0
8354,10.300000000000011,1698,24.8,156,0
